baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
transcript211260.rk.h2.chr02.nnic	304.448470127513	11.7261717980531	0.744639462091186	15.7474487923622	7.15084884484635e-56	1.04209433721483e-53
transcript79347.rk.h2.chr05.nic	226.299745175726	11.3016339377424	0.717743806465439	15.7460556760466	7.31009227746195e-56	1.05969406104281e-53
transcript248619.rk.h2.chr02.nnic	164.247123846612	10.8388793746286	0.688644483951812	15.7394412170839	8.11571654251628e-56	1.17032031796087e-53
transcript16663.rk.h2.chr09.nnic	169.802242861028	10.8833865477894	0.692133358944611	15.7244068749767	1.02909998347401e-55	1.47627608566795e-53
transcript56131.rk.h1.chr12.nnic	249.305722392662	-11.4013386812699	0.725571126047162	-15.7136058368023	1.22036242628864e-55	1.74157732162011e-53
transcript64915.rk.h1.chr09.nnic	242.83265479692	-11.3649190082012	0.723326859260345	-15.7120102242887	1.25147165218843e-55	1.77676720186731e-53
transcript44112.rk.h1.chr13.nnic	260.073055190561	-11.4641006577541	0.729971975033256	-15.7048503913206	1.40107821211168e-55	1.97896908698421e-53
transcript83346.rk.h2.chr12.nnic	152.44276216753	10.7221603828646	0.683370637350713	15.6901098713169	1.76749391747555e-55	2.48377984535863e-53
transcript134220.rk.h2.chr12.nnic	197.050997251276	11.0986078959928	0.707524464489864	15.6865358768832	1.86985082284808e-55	2.61427924942663e-53
transcript223818.rk.h2.chr14.nic	183.475686118767	10.9981695823166	0.701938367871118	15.6682838347654	2.49218126737131e-55	3.46677518420243e-53
transcript46651.rk.h2.chr18.nnic	179.331035781013	10.963123147674	0.699974858449706	15.6621670269057	2.74386322397954e-55	3.79769973759138e-53
transcript279149.rk.h2.chr11.nnic	149.168055338679	10.703479842567	0.683857783631685	15.6516166061973	3.23886228489671e-55	4.4603991956455e-53
transcript48552.rk.h1.chr18.nnic	292.233037664295	-11.6322367508857	0.74344275909454	-15.6464456860848	3.51299797551402e-55	4.8138558825663e-53
transcript15929.rk.h1.chr06.nnic	212.240135809509	-11.1708460712379	0.714324753942504	-15.6383297786948	3.99058026894825e-55	5.44121546275454e-53
transcript84930.rk.h1.chr01.nnic	179.171821277059	-10.9264742929041	0.699189159511101	-15.6273508309887	4.74108235376289e-55	6.43269119555129e-53
transcript203513.rk.h2.chr05.nnic	184.511521596554	11.0021117803409	0.704263471290466	15.6221531129267	5.14388431846881e-55	6.94500028350914e-53
transcript280027.rk.h1.chr17.nnic	167.990498626833	-10.8343254026544	0.694218736214116	-15.6065010024633	6.57450986801472e-55	8.83325489242582e-53
transcript7772.rk.h1.chr14.nnic	220.547851517829	-11.2235854146609	0.719268485979053	-15.6041667797854	6.81942208041916e-55	9.11783215344587e-53
transcript22046.rk.h1.chr01.nnic	155.254418513723	-10.7158075042697	0.68690742771413	-15.6000751657752	7.27084649655204e-55	9.67444082389047e-53
transcript324333.rk.h1.chr11.nnic	176.6571366963	-10.905856942545	0.699485333802688	-15.5912589092558	8.347222668218e-55	1.10532477860927e-52
transcript51603.rk.h2.chr05.nnic	238.508990331127	11.3735291686028	0.731860026153641	15.5405798406253	1.84308262619053e-54	2.42890070685003e-52
transcript167419.rk.h1.chr10.nnic	145.009900044882	-10.6177173782436	0.68337121450741	-15.5372616710189	1.94101705479391e-54	2.54578251143756e-52
transcript7088.rk.h2.chr06.nnic	219.709296705344	11.2582724860027	0.724653740912367	15.5360717131303	1.97738652966401e-54	2.58119228372207e-52
transcript127494.rk.h2.chr06.nnic	232.839160505493	11.3392871240601	0.730108920871342	15.5309527111753	2.1417408652873e-54	2.78254569116076e-52
transcript112649.rk.h2.chr05.nnic	221.318279625401	11.2662754281975	0.725859592507392	15.5212875113761	2.49004178436344e-54	3.21986952425926e-52
transcript266755.rk.h1.chr11.nnic	189.855489713398	-11.0063159773937	0.709174674937347	-15.5198942748007	2.54469902777652e-54	3.27517034215181e-52
transcript213404.rk.h2.chr18.nnic	175.93931445805	10.9342929135509	0.705052393745096	15.5084827887331	3.03977011318501e-54	3.89415759197464e-52
transcript223417.rk.h1.chr18.nnic	383.583088175788	-12.0242070619365	0.775459548476678	-15.5059114115713	3.16394988734938e-54	4.03447554385482e-52
transcript263817.rk.h1.chr18.nnic	158.317169642255	-10.7428345950318	0.693328923837981	-15.4945715167398	3.77468881847155e-54	4.79107161876322e-52
transcript83109.rk.h1.chr12.nnic	173.950813567841	-10.8820400098659	0.702371808528697	-15.4932756094826	3.85156512656405e-54	4.86622285692448e-52
transcript53476.rk.h2.chr06.nic	144.272355938945	10.6550845216773	0.688278961092135	15.4807645213654	4.6787936436945e-54	5.88438417024098e-52
transcript196815.rk.h1.chr05.nnic	141.207200476327	-10.5811938218979	0.683648278147064	-15.4775403670683	4.91924011703678e-54	6.15866502470654e-52
transcript252342.rk.h2.chr02.nnic	237.832659018715	11.3694905385969	0.734667823619603	15.4756887032034	5.06285332523615e-54	6.30978140891309e-52
transcript149500.rk.h1.chr04.nnic	142.22578322531	-10.5932962727027	0.685827645480209	-15.4460035878043	8.02684464942225e-54	9.91405301251287e-52
transcript151062.rk.h2.chr02.nic	186.660240739505	11.0212091392816	0.71352224010992	15.4462026826014	8.00209580422515e-54	9.91405301251287e-52
transcript13857.rk.h2.chr04.nnic	182.937535447216	10.9890445518859	0.711645791816	15.4417333429931	8.57640505324983e-54	1.0545532338467e-51
transcript38108.rk.h2.chr01.nic	153.721669789191	10.7431300712173	0.695772114399069	15.440587297029	8.73016896325321e-54	1.06868908335504e-51
transcript171092.rk.h1.chr07.nic	221.941202156852	-11.2359284725404	0.728210322290173	-15.4295100311187	1.0365413406829e-53	1.26325036046147e-51
transcript105291.rk.h2.chr12.nnic	141.576568603947	10.6260005258287	0.688988536697182	15.4226085919612	1.15349360153092e-53	1.39958917475622e-51
transcript253405.rk.h1.chr18.nnic	268.679657463534	-11.5091251287192	0.746272781930759	-15.4221424221619	1.16185129296821e-53	1.40354693693962e-51
transcript197930.rk.h2.chr06.nnic	165.812352741882	10.8478839142836	0.703560217645852	15.4185578465211	1.22816431627866e-53	1.4771759721949e-51
transcript133212.rk.h2.chr06.nnic	147.252829224726	10.6826501989711	0.693293071814104	15.4085633237592	1.43363745262737e-53	1.71681201555285e-51
transcript255536.rk.h1.chr17.nnic	137.035779772414	-10.5314280146579	0.684203614383502	-15.3922425916255	1.84524441964318e-53	2.20015441775896e-51
transcript357122.rk.h2.chr11.nnic	132.943315566932	10.5285495823461	0.684524129385064	15.3808304636453	2.2010630051735e-53	2.61309820480576e-51
transcript92834.rk.h2.chr01.nnic	134.737991151479	10.5576770945495	0.686658964004471	15.3754303781007	2.39248336743193e-53	2.82816177635955e-51
transcript134956.rk.h1.chr12.nnic	163.939585094057	-10.7961175924328	0.702317861184912	-15.372124488217	2.51775884779819e-53	2.96353127969682e-51
transcript240583.rk.h1.chr08.nnic	226.006881691769	-11.2594641841802	0.73248439687244	-15.3716095964035	2.53784989937626e-53	2.97446807568171e-51
transcript134634.rk.h1.chr06.nnic	158.708087356288	-10.753017144818	0.701126396575937	-15.3367740785856	4.34244865095066e-53	5.06796877937009e-51
transcript311027.rk.h2.chr11.nnic	1053.00415829981	13.5176334605507	0.882412958814038	15.3189425943136	5.71394968827499e-53	6.64047747950034e-51
transcript13736.rk.h1.chr04.nnic	165.026644873327	-10.8044570027015	0.705767550089921	-15.3088038707999	6.67807757049239e-53	7.72833153462487e-51
transcript48316.rk.h2.chr06.nnic	137.424745692096	10.5756356038686	0.691018573669439	15.3044158389404	7.1440534695275e-53	8.232998523481e-51
transcript11437.rk.h1.chr16.nnic	225.613759502457	-11.2569307082099	0.736487406564585	-15.2846207659123	9.68249734234189e-53	1.11118760125051e-50
transcript237211.rk.h2.chr08.nnic	147.532380487802	10.6833658139986	0.699536983619424	15.2720528923612	1.17417604471283e-52	1.34192243981433e-50
transcript174446.rk.h2.chr08.nnic	129.225388379692	10.4829740645455	0.686687152044054	15.2660116522363	1.28814459311004e-52	1.46608952595164e-50
transcript151080.rk.h2.chr13.nnic	150.243909007599	10.7058027099366	0.701978222745372	15.2509043201756	1.6236865989415e-52	1.84037860060271e-50
transcript7607.rk.h2.chr14.nnic	207.751166160067	11.1743387819643	0.733386395931603	15.2366322090959	2.0201835320453e-52	2.28040635340671e-50
transcript99769.rk.h1.chr12.nnic	6975.79488884078	-16.2090092057974	1.06478127887732	-15.2228533008092	2.49411683334655e-52	2.8038963241169e-50
transcript174828.rk.h2.chr08.nnic	128.545700855836	10.4793150994195	0.688919573107832	15.2112314825743	2.97886296183914e-52	3.33523668934697e-50
transcript125780.rk.h2.chr15.nnic	256.464310402841	11.4814497697306	0.755038485609195	15.2064431000056	3.20489580448653e-52	3.57378320416893e-50
transcript81969.rk.h2.chr12.nnic	216.295751610271	11.2354304519758	0.738904541668693	15.2055236074236	3.25021557688604e-52	3.6097051465392e-50
transcript81427.rk.h1.chr12.nnic	211.888976265457	-11.1683946908776	0.735265275899338	-15.1896125887585	4.14361329902496e-52	4.58343538534315e-50
transcript365139.rk.h1.chr11.nnic	689.773275018904	-12.870568982429	0.847543985944871	-15.18572392214	4.39682122496881e-52	4.84406587997264e-50
transcript77144.rk.h2.chr03.nic	130.548699591913	10.5005949158943	0.691831679445912	15.1779619636733	4.94921801896507e-52	5.43092876081096e-50
transcript28528.rk.h2.chr13.nnic	153.742264083693	10.7415066896521	0.707892347634238	15.1739268344262	5.26315214653304e-52	5.75249998301427e-50
transcript51214.rk.h1.chr08.nnic	135.012438191574	-10.515343068848	0.693021710619684	-15.173179869712	5.32340445079113e-52	5.79535686909644e-50
transcript311042.rk.h2.chr11.nnic	949.504719617467	13.3683650162161	0.881340229512103	15.1682228594247	5.74102821048015e-52	6.22539921264782e-50
transcript270102.rk.h2.chr02.nnic	280.143677519746	11.6086218003591	0.765590973569352	15.1629554176131	6.2206011824981e-52	6.71898111253118e-50
transcript81625.rk.h2.chr04.nnic	132.52749865448	10.5211947821541	0.694007106605072	15.1600677889618	6.50022119420562e-52	6.99357782625022e-50
transcript70757.rk.h1.chr03.nnic	411.153020147694	-12.1241542127663	0.800036249074675	-15.154506094929	7.0745242939147e-52	7.58185302051722e-50
transcript34785.rk.h1.chr05.nnic	202.037685321175	-11.1012958770856	0.732747339107387	-15.1502370388801	7.54938321438913e-52	8.05940549898914e-50
transcript128900.rk.h1.chr06.nnic	208.846763106282	-11.1456309038386	0.735728119220604	-15.1491163823475	7.67921088052836e-52	8.16635155530473e-50
transcript209923.rk.h1.chr07.nnic	199.117017505198	3.09561114112777	0.204669548904794	15.1249228705134	1.1093053488142e-51	1.17513835470729e-49
transcript240118.rk.h2.chr08.nnic	192.427421189159	11.0634094679109	0.73322577716861	15.0886804752457	1.92248608748186e-51	2.02877526082425e-49
transcript256263.rk.h2.chr11.nnic	116.166510943536	10.3291744080429	0.684965794666229	15.0798397357581	2.19801844583346e-51	2.31068786464088e-49
transcript177838.rk.h1.chr18.nnic	173.909827218508	-10.8852261955922	0.722093650228521	-15.0745352658168	2.38185960078725e-51	2.4944319005507e-49
transcript83081.rk.h1.chr16.nnic	1112.56876504435	-13.5603785448603	0.899619931267162	-15.073452769949	2.42121688115614e-51	2.52604456657892e-49
transcript103518.rk.h2.chr05.nnic	133.990794556041	10.5405868886087	0.701661567447399	15.0223232646968	5.24371253836142e-51	5.45009714883353e-49
transcript179866.rk.h2.chr18.nnic	209.529909779329	11.1903886247757	0.7449807793217	15.0210434086158	5.34595286896579e-51	5.53547292744078e-49
transcript199367.rk.h1.chr05.nnic	136.077581769602	-10.5274483758038	0.701442177413599	-15.0082910819838	6.47956704600069e-51	6.68414663475644e-49
transcript142607.rk.h2.chr08.nnic	164.644418218297	10.8384132475217	0.722299803691311	15.0054218374863	6.76594247790111e-51	6.95352065928472e-49
transcript51978.rk.h2.chr08.nnic	116.646753736262	10.3400435306685	0.689342517970243	14.99986329164	7.3570697984906e-51	7.53292838140619e-49
transcript97343.rk.h2.chr01.nnic	109.830426185057	10.2615555660921	0.684670865747848	14.9875744382429	8.85276471151144e-51	9.03080364626517e-49
transcript162442.rk.h1.chr08.nnic	184.51574003704	-10.9701538413666	0.732375754025633	-14.9788599377672	1.00933582448842e-50	1.02583529940534e-48
transcript238075.rk.h1.chr02.nnic	124.760126211342	-10.3974612621294	0.694368507417858	-14.9739816121476	1.08618902668915e-50	1.09988618978306e-48
transcript51634.rk.h1.chr05.nnic	137.548531323012	-10.5439148893852	0.70436311651668	-14.9694307412469	1.16312561512066e-50	1.17347871125525e-48
transcript1015.rk.h2.chr16.nnic	110.685203688639	10.2596548543446	0.68539379026308	14.9689930082479	1.17080597846593e-50	1.17411083602776e-48
transcript6862.rk.h2.chr16.nnic	289.901683072473	11.6567137854898	0.778728325216153	14.9689094489458	1.17227781980044e-50	1.17411083602776e-48
transcript160303.rk.h1.chr01.nnic	164.840657644361	-10.8030479483551	0.722003860250687	-14.9625902894815	1.28909216565665e-50	1.28642991009714e-48
transcript79981.rk.h1.chr01.nnic	112.225113351024	-10.2536913159778	0.685447744219585	-14.9591145385592	1.35821143336825e-50	1.35051326748238e-48
transcript279134.rk.h2.chr07.nnic	129.296348260201	10.4864499027933	0.701151209543655	14.9560462280574	1.4222875878236e-50	1.40913910184983e-48
transcript258916.rk.h2.chr07.nnic	142.86066853834	10.6335847966391	0.711156018243239	14.9525343579417	1.4993277836494e-50	1.48014283674033e-48
transcript100514.rk.h1.chr18.nnic	148.289144416241	-10.6511311773341	0.713316014232347	-14.9318548368728	2.04497615903925e-50	2.01159922672922e-48
transcript193601.rk.h1.chr05.nic	186.419092376141	-10.9831892422588	0.736208466695246	-14.9185858885337	2.49505139820932e-50	2.44559432956866e-48
transcript105108.rk.h2.chr19.nnic	123.441812134995	10.4244614836053	0.698820074497176	14.9172324379864	2.54616908699648e-50	2.4868487646505e-48
transcript49137.rk.h2.chr18.nnic	167.443595570235	10.8661102465523	0.728442230941148	14.9169141834531	2.55833967663318e-50	2.48990635030062e-48
transcript71992.rk.h2.chr04.nnic	3090.50197539956	15.0709793660442	1.01059746869389	14.9129399517714	2.71528786791525e-50	2.63335118823907e-48
transcript224782.rk.h2.chr18.nnic	257.121230854422	11.4835493419608	0.770455794303815	14.9048776410817	3.06373341568328e-50	2.96085647256718e-48
transcript145502.rk.h1.chr13.nnic	137.524538082638	-10.5407248883399	0.707518010319796	-14.8981718268564	3.38721192885998e-50	3.26202720827239e-48
transcript83511.rk.h1.chr12.nnic	115.600500524163	-10.2885907662241	0.690850929531988	-14.8926350481919	3.67976219099881e-50	3.53141777096447e-48
transcript190239.rk.h1.chr01.nnic	182.0646840731	-10.9477600214468	0.735351739813526	-14.8877869306775	3.95650214744818e-50	3.78381731413768e-48
transcript202802.rk.h1.chr08.nnic	130.430481677261	-10.4653027010557	0.703046554575207	-14.8856468080965	4.08516544968252e-50	3.89334643531507e-48
transcript92084.rk.h2.chr10.nnic	436.620276449057	12.2482129613057	0.823259610083308	14.8777042032541	4.60015730543702e-50	4.3690390573673e-48
transcript139222.rk.h1.chr01.nnic	117.044103752828	-10.3077918146162	0.693944467703971	-14.853914533999	6.5622223388717e-50	6.21110961785372e-48
transcript76810.rk.h1.chr05.nnic	144.310822451884	-10.6168896769623	0.714881003145725	-14.8512684352282	6.82646737817491e-50	6.43908873277642e-48
transcript72988.rk.h1.chr16.nnic	131.602492438103	-10.480492776167	0.705857740245064	-14.8478824819975	7.18009978474364e-50	6.74953885225919e-48
transcript175831.rk.h2.chr18.nnic	109.67147763159	10.2578635692987	0.691136018421957	14.8420329658409	7.83452026050013e-50	7.33966637873997e-48
transcript252243.rk.h1.chr02.nnic	195.43301138048	-11.0512068171315	0.744889372549831	-14.8360377049038	8.56688306246498e-50	7.99856475218552e-48
transcript7403.rk.h1.chr04.nnic	228.793472627126	-11.2779713787929	0.760535324118213	-14.8289908714877	9.51526251672352e-50	8.85401606412553e-48
transcript192314.rk.h1.chr07.nnic	235.043859683795	-11.3187849087472	0.764337014732145	-14.8086311281337	1.28837387461055e-49	1.19480409523227e-47
transcript1134.rk.h1.chr16.nnic	106.848947285961	-10.178006885979	0.687376621118729	-14.8070309249302	1.31940846062305e-49	1.21947876613895e-47
transcript255157.rk.h1.chr07.nnic	141.436058927123	-10.5844452889281	0.715119827378359	-14.8009394841293	1.44450817551191e-49	1.33063841732858e-47
transcript84734.rk.h2.chr07.nnic	175.730065213734	10.9353509241823	0.738964207477424	14.7982146002875	1.50422603571539e-49	1.3810299233903e-47
transcript1312.rk.h2.chr09.nnic	123.107999451892	10.4164604684571	0.704185734085834	14.7922060391916	1.64473440595143e-49	1.50501394495416e-47
transcript104034.rk.h2.chr13.nnic	102.464579644506	10.1563296607231	0.68664267331339	14.7912881844553	1.66731923498117e-49	1.52062826785054e-47
transcript2568.rk.h2.chr06.nnic	111.443708604026	10.2750999723742	0.69485446506141	14.7874130325494	1.76612476585448e-49	1.60542489854555e-47
transcript102870.rk.h2.chr08.nnic	233.404899548587	11.3432618468864	0.767119830507084	14.7868186895759	1.78178594420572e-49	1.61433323227823e-47
transcript147845.rk.h2.chr13.nic	202.191516838759	11.1353058172204	0.75327726515653	14.7824796157979	1.90038926857993e-49	1.71614497129498e-47
transcript261262.rk.h1.chr07.nnic	106.039630159214	-10.1705882100683	0.688333109052664	-14.7756777587901	2.1023169330469e-49	1.89229134924545e-47
transcript48811.rk.h1.chr06.nnic	108.230565080568	-10.1952006788592	0.690865666847364	-14.7571390041468	2.76775097514282e-49	2.48313241395306e-47
transcript113056.rk.h1.chr16.nnic	109.182095942211	-10.2132715250254	0.692161828775366	-14.7556121999614	2.83110671992274e-49	2.53172637619584e-47
transcript112808.rk.h1.chr04.nnic	227.133386345854	-11.2666667966722	0.763650765873056	-14.7536901685568	2.91291908747401e-49	2.5964572953494e-47
